cosecha,activacion,cv,co,expediente,producto,malo,indeterminado,insuficiente
202008,11/08/2020,I9693001,I9693001,31945214,Recolocado,0,0,0
202008,10/08/2020,I9695001,I9695001,31670691,Recolocado,0,0,0
202008,11/08/2020,I9696001,I9696001,31691277,Recolocado,0,0,0
202008,10/08/2020,I9713001,I9713001,31955093,Recolocado,0,0,0
202008,10/08/2020,I9714001,I9714001,31955297,Recolocado,0,0,0
202008,11/08/2020,I9715001,I9715001,31955323,Recolocado,0,0,0
202008,10/08/2020,I9717001,I9717001,31959552,Recolocado,0,0,0
202008,12/08/2020,I9719001,I9719001,31959602,Recolocado,0,0,0
202008,10/08/2020,I9720001,I9720001,31959736,Recolocado,0,0,0
202008,17/08/2020,I9737001,I9737001,31960508,Recolocado,0,0,0
202008,12/08/2020,I9738001,I9738001,31959944,Recolocado,1,0,0
202008,12/08/2020,I9742001,I9742001,31955174,Recolocado,0,0,0
202008,12/08/2020,I9745001,I9745001,31960094,Recolocado,0,0,0
202008,12/08/2020,I9747001,I9747001,31959939,Recolocado,0,0,0
202008,12/08/2020,I9748001,I9748001,31960172,Recolocado,0,0,0
202008,12/08/2020,I9772001,I9772001,31960605,Recolocado,1,0,0
202008,17/08/2020,I9774001,I9774001,31961593,Recolocado,0,0,0
202008,13/08/2020,I9781001,I9781001,31960996,Recolocado,0,0,0
202008,13/08/2020,I9785001,I9785001,31961247,Recolocado,0,0,0
202008,18/08/2020,I9797001,I9797001,31960796,Recolocado,1,0,0
202008,17/08/2020,I9805001,I9805001,31960902,Recolocado,0,0,0
202008,17/08/2020,I9807001,I9807001,31960927,Recolocado,0,0,0
202008,17/08/2020,I9817001,I9817001,31959562,Recolocado,0,0,0
202008,17/08/2020,I9829001,I9829001,31962244,Recolocado,0,0,0
202008,20/08/2020,I9831001,I9831001,31962582,Recolocado,0,0,0
202008,18/08/2020,I9833001,I9833001,31959836,Recolocado,0,0,0
202008,20/08/2020,I9834001,I9834001,31962622,Recolocado,0,0,0
202008,18/08/2020,I9848001,I9848001,31961026,Recolocado,0,0,0
202008,21/08/2020,I9870002,I9870002,31964765,Recolocado,0,0,0
202008,22/08/2020,I9877001,I9877001,31963650,Recolocado,0,0,0
202008,25/08/2020,I9889001,I9889001,31959923,Recolocado,0,0,0
202008,26/08/2020,I9931001,I9931001,31962339,Recolocado,0,0,0
202008,31/08/2020,I9934001,I9934001,31960422,Recolocado,0,0,0
202008,26/08/2020,I9935001,I9935001,31965320,Recolocado,0,0,0
202008,26/08/2020,I9936001,I9936001,31961535,Recolocado,0,0,0
202008,25/08/2020,I9938001,I9938001,31961241,Recolocado,0,0,0
202008,25/08/2020,I9945001,I9945001,31965630,Recolocado,0,0,0
202008,28/08/2020,I9963001,I9963001,31965324,Recolocado,0,0,0
202008,27/08/2020,I9964001,I9964001,31959532,Recolocado,0,0,0
202008,26/08/2020,I9966001,I9966001,31962958,Recolocado,0,0,0
202008,28/08/2020,I9967001,I9967001,31965903,Recolocado,0,0,0
202008,28/08/2020,I9983001,I9983001,31965082,Recolocado,0,0,0
202008,28/08/2020,I9999001,I9999001,31959686,Recolocado,0,0,0
202009,2/09/2020,G0033301,G0033301,31967460,Recolocado,0,0,0
202009,2/09/2020,G0033369,G0033369,31960839,Recolocado,1,0,0
202009,9/09/2020,G0033439,G0033439,31972692,Recolocado,0,0,0
202009,9/09/2020,G0033461,G0033461,31967606,Recolocado,0,0,0
202009,11/09/2020,G0033462,G0033462,31960004,Recolocado,0,0,0
202009,8/09/2020,G0033512,G0033512,31960025,Recolocado,0,0,0
202009,9/09/2020,G0033533,G0033533,31964866,Recolocado,0,0,0
202009,8/09/2020,G0033534,G0033534,31974387,Recolocado,1,0,0
202009,9/09/2020,G0033536,G0033536,31974983,Recolocado,0,0,0
202009,8/09/2020,G0033538,G0033538,31961187,Recolocado,0,0,0
202009,8/09/2020,G0033548,G0033548,31970923,Recolocado,0,0,0
202009,9/09/2020,G0033600,G0033600,31966791,Recolocado,0,0,0
202009,8/09/2020,G0033608,G0033608,31966017,Recolocado,0,0,0
202009,8/09/2020,G0033612,G0033612,31965724,Recolocado,0,0,0
202009,8/09/2020,G0033628,G0033628,31974107,Recolocado,0,0,0
202009,9/09/2020,G0033646,G0033646,31975290,Recolocado,0,0,0
202009,9/09/2020,G0033696,G0033696,31966892,Recolocado,0,0,0
202009,8/09/2020,G0033703,G0033703,31972976,Recolocado,0,0,0
202009,8/09/2020,G0033730,G0033730,31965744,Recolocado,0,0,0
202009,10/09/2020,G0033768,G0033768,31972844,Recolocado,0,0,0
202009,10/09/2020,G0033772,G0033772,31965953,Recolocado,0,0,0
202009,10/09/2020,G0033791,G0033791,31975807,Recolocado,0,0,0
202009,10/09/2020,G0033794,G0033794,31974143,Recolocado,0,0,0
202009,14/09/2020,G0033816,G0033816,31975863,Recolocado,0,0,0
202009,14/09/2020,G0033836,G0033836,31976395,Recolocado,0,0,0
202009,16/09/2020,G0033838,G0033838,31967417,Recolocado,0,0,0
202009,10/09/2020,G0033839,G0033839,31976456,Recolocado,0,0,0
202009,11/09/2020,G0033857,G0033857,31976573,Recolocado,0,0,0
202009,14/09/2020,G0033860,G0033860,31963955,Recolocado,0,0,0
202009,16/09/2020,G0033900,G0033900,31976689,Recolocado,0,0,0
202009,14/09/2020,G0033923,G0033923,31977211,Recolocado,0,0,0
202009,14/09/2020,G0033955,G0033955,31978344,Recolocado,0,0,0
202009,14/09/2020,G0033958,G0033958,31978361,Recolocado,0,0,0
202009,16/09/2020,G0033972,G0033972,31960954,Recolocado,0,0,0
202009,15/09/2020,G0033978,G0033978,31977248,Recolocado,0,0,0
202009,15/09/2020,G0034006,G0034006,31975318,Recolocado,0,0,0
202009,23/09/2020,G0034021,G0034021,31971153,Recolocado,0,0,0
202009,15/09/2020,G0034023,G0034023,31978765,Recolocado,0,0,0
202009,16/09/2020,G0034033,G0034033,31978805,Recolocado,0,0,0
202009,17/09/2020,G0034048,G0034048,31978950,Recolocado,0,0,0
202009,18/09/2020,G0034050,G0034050,31978915,Recolocado,0,0,0
202009,16/09/2020,G0034051,G0034051,31978942,Recolocado,0,0,0
202009,16/09/2020,G0034053,G0034053,31978577,Recolocado,0,0,0
202009,17/09/2020,G0034089,G0034089,31972702,Recolocado,0,0,0
202009,23/09/2020,G0034099,G0034099,31978378,Recolocado,0,0,0
202009,17/09/2020,G0034100,G0034100,31965990,Recolocado,0,0,0
202009,21/09/2020,G0034128,G0034128,31976441,Recolocado,0,0,0
202009,18/09/2020,G0034129,G0034129,31965689,Recolocado,1,0,0
202009,18/09/2020,G0034134,G0034134,31977483,Recolocado,0,0,0
202009,18/09/2020,G0034142,G0034142,31976103,Recolocado,0,0,0
202009,18/09/2020,G0034147,G0034147,31977411,Recolocado,0,0,0
202009,22/09/2020,G0034165,G0034165,31979737,Recolocado,0,0,0
202009,22/09/2020,G0034183,G0034183,31978454,Recolocado,0,0,0
202009,22/09/2020,G0034196,G0034196,31979190,Recolocado,0,0,0
202009,21/09/2020,G0034200,G0034200,31978910,Recolocado,0,0,0
202009,22/09/2020,G0034201,G0034201,31978574,Recolocado,0,0,0
202009,19/09/2020,G0034207,G0034207,31976574,Recolocado,0,0,0
202009,23/09/2020,G0034303,G0034303,31979516,Recolocado,0,0,0
202009,22/09/2020,G0034313,G0034313,31979418,Recolocado,0,0,0
202009,30/09/2020,G0034359,G0034359,31979792,Recolocado,0,0,0
202009,23/09/2020,G0034383,G0034383,31978844,Recolocado,0,0,0
202009,23/09/2020,G0034387,G0034387,31980591,Recolocado,0,0,0
202009,25/09/2020,G0034388,G0034388,31980596,Recolocado,0,0,0
202009,29/09/2020,G0034413,G0034413,31981495,Recolocado,0,0,0
202009,25/09/2020,G0034522,G0034522,31979756,Recolocado,0,0,0
202009,28/09/2020,G0034595,G0034595,31982014,Recolocado,0,0,0
202009,28/09/2020,G0034624,G0034624,31974337,Recolocado,0,0,0
202009,29/09/2020,G0034702,G0034702,31983633,Recolocado,0,0,0
202009,30/09/2020,G0034744,G0034744,31981087,Recolocado,0,0,0
202009,30/09/2020,G0034909,G0034909,31983617,Recolocado,0,0,0
202009,11/09/2020,I9762001,I9762001,31961117,Recolocado,0,0,0
202009,30/09/2020,I9907001,I9907001,31955107,Recolocado,0,0,0
202009,7/09/2020,I9972001,I9972001,31964435,Recolocado,0,0,0
202009,4/09/2020,I9980001,I9980001,31965702,Recolocado,0,0,0
202010,15/10/2020,G0034598,G0034598,31981602,Recolocado,0,0,0
202010,13/10/2020,G0035569,G0035569,31982453,Recolocado,0,0,0
202010,13/10/2020,G0035654,G0035654,32003242,Recolocado,0,0,0
202010,10/10/2020,G0035658,G0035658,31999892,Recolocado,0,0,0
202010,14/10/2020,G0035691,G0035691,32003403,Recolocado,0,0,0
202010,13/10/2020,G0035714,G0035714,32003532,Recolocado,0,0,0
202010,14/10/2020,G0035718,G0035718,31982570,Recolocado,0,0,0
202010,13/10/2020,G0035751,G0035751,32003595,Recolocado,0,0,0
202010,19/10/2020,G0035770,G0035770,31998955,Recolocado,0,0,0
202010,14/10/2020,G0035771,G0035771,32003543,Recolocado,0,0,0
202010,14/10/2020,G0035796,G0035796,31998960,Recolocado,0,0,0
202010,16/10/2020,G0035798,G0035798,32003794,Recolocado,0,0,0
202010,14/10/2020,G0035809,G0035809,31981599,Recolocado,0,0,0
202010,14/10/2020,G0035811,G0035811,32003473,Recolocado,0,0,0
202010,26/10/2020,G0035823,G0035823,32003170,Recolocado,0,0,0
202010,20/10/2020,G0035832,G0035832,32003959,Recolocado,0,0,0
202010,15/10/2020,G0035842,G0035842,32003702,Recolocado,0,0,0
202010,31/10/2020,G0035848,G0035848,32003747,Recolocado,0,0,0
202010,15/10/2020,G0035857,G0035857,32003944,Recolocado,0,0,0
202010,14/10/2020,G0035861,G0035861,32004184,Recolocado,0,0,0
202010,17/10/2020,G0035865,G0035865,32004210,Recolocado,0,0,0
202010,19/10/2020,G0035866,G0035866,31995338,Recolocado,0,0,0
202010,15/10/2020,G0035872,G0035872,32003426,Recolocado,0,0,0
202010,16/10/2020,G0035874,G0035874,32004234,Recolocado,0,0,0
202010,26/10/2020,G0035919,G0035919,32004572,Recolocado,0,0,0
202010,20/10/2020,G0035921,G0035921,32003830,Recolocado,0,0,0
202010,21/10/2020,G0035951,G0035951,32004490,Recolocado,0,0,0
202010,31/10/2020,G0035952,G0035952,32003801,Recolocado,0,0,0
202010,19/10/2020,G0035981,G0035981,32004600,Recolocado,0,0,0
202010,19/10/2020,G0036030,G0036030,32004975,Recolocado,0,0,0
202010,21/10/2020,G0036075,G0036075,32005140,Recolocado,0,0,0
202010,28/10/2020,G0036144,G0036144,31998959,Recolocado,0,0,0
202010,26/10/2020,G0036146,G0036146,32004333,Recolocado,0,0,0
202010,28/10/2020,G0036216,G0036216,32007753,Recolocado,0,0,0
202010,28/10/2020,G0036252,G0036252,32005557,Recolocado,0,0,0
202010,26/10/2020,G0036263,G0036263,32008013,Recolocado,0,0,0
202010,26/10/2020,G0036265,G0036265,32004067,Recolocado,0,0,0
202010,26/10/2020,G0036273,G0036273,32007699,Recolocado,0,0,0
202010,28/10/2020,G0036285,G0036285,32007668,Recolocado,0,0,0
202010,31/10/2020,G0036296,G0036296,32008047,Recolocado,0,0,0
202010,29/10/2020,G0036321,G0036321,32004550,Recolocado,0,0,0
202010,29/10/2020,G0036329,G0036329,32007829,Recolocado,0,0,0
202010,28/10/2020,G0036336,G0036336,32003869,Recolocado,0,0,0
202010,28/10/2020,G0036358,G0036358,32005010,Recolocado,0,0,1
202010,28/10/2020,G0036387,G0036387,32008111,Recolocado,0,0,0
202010,29/10/2020,G0036389,G0036389,32008253,Recolocado,0,0,0
202010,29/10/2020,G0036391,G0036391,32005156,Recolocado,0,0,0
202010,29/10/2020,G0036416,G0036416,31998923,Recolocado,0,0,0
202010,29/10/2020,G0036417,G0036417,32004659,Recolocado,0,0,0
202010,30/10/2020,G0036418,G0036418,32004587,Recolocado,0,0,0
202010,28/10/2020,G0036420,G0036420,32004976,Recolocado,0,0,0
202010,28/10/2020,G0036422,G0036422,31999934,Recolocado,0,0,0
202010,28/10/2020,G0036424,G0036424,31983486,Recolocado,0,0,0
202010,28/10/2020,G0036425,G0036425,32004555,Recolocado,0,0,0
202010,30/10/2020,G0036431,G0036431,32004486,Recolocado,0,0,0
202010,29/10/2020,G0036432,G0036432,32004934,Recolocado,0,0,0
202010,28/10/2020,G0036433,G0036433,32005405,Recolocado,0,0,0
202010,29/10/2020,G0036434,G0036434,32008552,Recolocado,1,0,0
202010,29/10/2020,G0036435,G0036435,32005368,Recolocado,0,0,0
202010,29/10/2020,G0036436,G0036436,32005308,Recolocado,0,0,0
202010,29/10/2020,G0036437,G0036437,31982363,Recolocado,0,0,0
202010,28/10/2020,G0036438,G0036438,32004230,Recolocado,0,0,0
202010,31/10/2020,G0036445,G0036445,32007791,Recolocado,0,0,1
202010,28/10/2020,G0036465,G0036465,32008578,Recolocado,0,0,0
202010,30/10/2020,G0036470,G0036470,32008407,Recolocado,0,0,0
202010,28/10/2020,G0036480,G0036480,32004074,Recolocado,0,0,0
202010,29/10/2020,G0036481,G0036481,32004702,Recolocado,0,0,0
202010,29/10/2020,G0036489,G0036489,32003311,Recolocado,0,0,0
202010,29/10/2020,G0036490,G0036490,32005477,Recolocado,0,0,0
202010,29/10/2020,G0036498,G0036498,32008393,Recolocado,0,0,0
202010,31/10/2020,G0036504,G0036504,32008841,Recolocado,0,0,0
202010,30/10/2020,G0036505,G0036505,32008412,Recolocado,1,0,0
202010,30/10/2020,G0036506,G0036506,32008390,Recolocado,0,0,1
202010,31/10/2020,G0036513,G0036513,32005024,Recolocado,0,0,0
202010,29/10/2020,G0036519,G0036519,32008547,Recolocado,0,0,0
202010,30/10/2020,G0036522,G0036522,32008438,Recolocado,0,0,0
202010,31/10/2020,G0036528,G0036528,32003405,Recolocado,0,0,0
202010,31/10/2020,G0036532,G0036532,31972785,Recolocado,0,0,0
202010,31/10/2020,G0036533,G0036533,32003127,Recolocado,0,0,0
202010,30/10/2020,G0036534,G0036534,32008972,Recolocado,0,0,0
202010,31/10/2020,G0036539,G0036539,31978535,Recolocado,0,0,0
202010,30/10/2020,G0036555,G0036555,32008955,Recolocado,0,0,0
202010,31/10/2020,G0036557,G0036557,32008341,Recolocado,0,0,1
202010,31/10/2020,G0036564,G0036564,31995361,Recolocado,0,0,0
202010,31/10/2020,G0036584,G0036584,32004226,Recolocado,0,0,1
202010,31/10/2020,G0036597,G0036597,32007988,Recolocado,0,0,0
202010,31/10/2020,G0036598,G0036598,32003240,Recolocado,0,0,1
202010,31/10/2020,G0036600,G0036600,32010435,Recolocado,0,0,0
202010,31/10/2020,G0036605,G0036605,31983862,Recolocado,0,0,0
202010,31/10/2020,G0036613,G0036613,32004962,Recolocado,0,0,0
202010,31/10/2020,G0036614,G0036614,32008524,Recolocado,0,0,0
202010,31/10/2020,G0036618,G0036618,32004040,Recolocado,0,0,0
202010,31/10/2020,G0036619,G0036619,31981679,Recolocado,0,0,0
202010,31/10/2020,G0036629,G0036629,31982476,Recolocado,0,0,0
202010,31/10/2020,G0036631,G0036631,31983856,Recolocado,0,0,0
202010,31/10/2020,G0036632,G0036632,32007607,Recolocado,0,0,0
202010,31/10/2020,I8390005,I8390005,32008449,Recolocado,0,0,0
202010,31/10/2020,J2469001,J2469001,32008374,Recolocado,0,0,0
202010,31/10/2020,J2471001,J2471001,32008795,Recolocado,0,0,1
202010,31/10/2020,J2472001,J2472001,31981601,Recolocado,0,0,1
202010,31/10/2020,J2473001,J2473001,32008373,Recolocado,0,0,0
202010,31/10/2020,J2499001,J2499001,32008614,Recolocado,0,0,1
202010,31/10/2020,J2500001,J2500001,32008542,Recolocado,0,0,0
202010,31/10/2020,J2612001,J2612001,32008471,Recolocado,0,0,0
202010,31/10/2020,J2613001,J2613001,32008348,Recolocado,0,0,0
202011,6/11/2020,G0035676,G0035676,32003457,Recolocado,0,0,0
202011,6/11/2020,G0036612,G0036612,32008292,Recolocado,0,0,0
202011,6/11/2020,G0036626,G0036626,32005590,Recolocado,0,0,0
202011,12/11/2020,G0036694,G0036694,32012204,Recolocado,0,0,1
202011,13/11/2020,G0036756,G0036756,32010633,Recolocado,0,0,1
202011,11/11/2020,G0036797,G0036797,32012791,Recolocado,0,0,0
202011,30/11/2020,G0036802,G0036802,32012781,Recolocado,0,0,0
202011,12/11/2020,G0036850,G0036850,32011756,Recolocado,0,0,0
202011,13/11/2020,G0036856,G0036856,32010635,Recolocado,0,0,0
202011,11/11/2020,G0036888,G0036888,32012835,Recolocado,0,0,0
202011,11/11/2020,G0036922,G0036922,32013178,Recolocado,0,0,0
202011,11/11/2020,G0036928,G0036928,32013138,Recolocado,0,0,0
202011,12/11/2020,G0036934,G0036934,32013191,Recolocado,0,0,0
202011,11/11/2020,G0036935,G0036935,32012961,Recolocado,0,0,0
202011,11/11/2020,G0036957,G0036957,32013256,Recolocado,0,0,0
202011,11/11/2020,G0036965,G0036965,32009024,Recolocado,0,0,0
202011,11/11/2020,G0036971,G0036971,32013136,Recolocado,0,0,0
202011,12/11/2020,G0037033,G0037033,32012794,Recolocado,0,0,0
202011,13/11/2020,G0037045,G0037045,32005195,Recolocado,0,0,0
202011,19/11/2020,G0037050,G0037050,32013386,Recolocado,0,0,1
202011,12/11/2020,G0037068,G0037068,32013110,Recolocado,0,0,0
202011,11/11/2020,G0037069,G0037069,32009524,Recolocado,0,0,0
202011,13/11/2020,G0037079,G0037079,32013254,Recolocado,0,0,0
202011,16/11/2020,G0037117,G0037117,32013277,Recolocado,0,0,0
202011,11/11/2020,G0037123,G0037123,32013647,Recolocado,0,0,0
202011,13/11/2020,G0037127,G0037127,32011771,Recolocado,0,0,0
202011,18/11/2020,G0037145,G0037145,32011760,Recolocado,0,0,0
202011,12/11/2020,G0037151,G0037151,32013318,Recolocado,0,0,0
202011,13/11/2020,G0037158,G0037158,32013382,Recolocado,0,0,0
202011,11/11/2020,G0037168,G0037168,32013814,Recolocado,0,0,0
202011,13/11/2020,G0037186,G0037186,32013630,Recolocado,0,0,0
202011,16/11/2020,G0037188,G0037188,32013702,Recolocado,0,0,1
202011,13/11/2020,G0037207,G0037207,32013794,Recolocado,0,0,0
202011,13/11/2020,G0037216,G0037216,32014600,Recolocado,0,0,1
202011,16/11/2020,G0037221,G0037221,32014475,Recolocado,0,0,1
202011,13/11/2020,G0037317,G0037317,32013471,Recolocado,0,0,0
202011,16/11/2020,G0037325,G0037325,32013959,Recolocado,0,0,0
202011,16/11/2020,G0037359,G0037359,32014440,Recolocado,0,0,0
202011,17/11/2020,G0037389,G0037389,32016146,Recolocado,0,0,0
202011,17/11/2020,G0037392,G0037392,32013481,Recolocado,0,0,0
202011,30/11/2020,G0037405,G0037405,32016131,Recolocado,1,0,0
202011,23/11/2020,G0037432,G0037432,32013797,Recolocado,0,0,0
202011,25/11/2020,G0037437,G0037437,32016037,Recolocado,0,0,0
202011,18/11/2020,G0037450,G0037450,32013929,Recolocado,0,0,0
202011,19/11/2020,G0037461,G0037461,32013551,Recolocado,0,0,0
202011,20/11/2020,G0037466,G0037466,32014461,Recolocado,0,0,0
202011,18/11/2020,G0037473,G0037473,32011767,Recolocado,0,0,0
202011,19/11/2020,G0037474,G0037474,32016938,Recolocado,0,0,0
202011,19/11/2020,G0037478,G0037478,32016959,Recolocado,0,0,0
202011,19/11/2020,G0037480,G0037480,32016611,Recolocado,0,0,1
202011,20/11/2020,G0037481,G0037481,32017067,Recolocado,0,0,0
202011,19/11/2020,G0037484,G0037484,32012749,Recolocado,0,0,0
202011,25/11/2020,G0037489,G0037489,32016903,Recolocado,0,0,0
202011,19/11/2020,G0037511,G0037511,32007739,Recolocado,0,0,0
202011,19/11/2020,G0037512,G0037512,32017159,Recolocado,0,0,0
202011,30/11/2020,G0037541,G0037541,32012426,Recolocado,0,0,0
202011,20/11/2020,G0037542,G0037542,32013474,Recolocado,0,0,0
202011,19/11/2020,G0037543,G0037543,32014462,Recolocado,0,0,0
202011,18/11/2020,G0037553,G0037553,32016532,Recolocado,0,0,0
202011,19/11/2020,G0037557,G0037557,32013727,Recolocado,0,0,0
202011,20/11/2020,G0037583,G0037583,32017060,Recolocado,0,0,0
202011,20/11/2020,G0037586,G0037586,32014468,Recolocado,0,0,1
202011,19/11/2020,G0037588,G0037588,32016631,Recolocado,0,0,0
202011,25/11/2020,G0037606,G0037606,32017372,Recolocado,0,0,0
202011,19/11/2020,G0037607,G0037607,32017460,Recolocado,0,0,0
202011,23/11/2020,G0037622,G0037622,32016255,Recolocado,0,0,0
202011,20/11/2020,G0037657,G0037657,32016625,Recolocado,0,0,0
202011,20/11/2020,G0037659,G0037659,32017468,Recolocado,0,0,0
202011,20/11/2020,G0037672,G0037672,32017506,Recolocado,0,0,0
202011,20/11/2020,G0037681,G0037681,32016125,Recolocado,0,0,0
202011,23/11/2020,G0037691,G0037691,32017728,Recolocado,0,0,0
202011,27/11/2020,G0037692,G0037692,32013765,Recolocado,0,0,0
202011,23/11/2020,G0037695,G0037695,32017141,Recolocado,0,0,0
202011,20/11/2020,G0037723,G0037723,32016583,Recolocado,0,0,0
202011,24/11/2020,G0037742,G0037742,32017325,Recolocado,0,0,0
202011,25/11/2020,G0037744,G0037744,32017458,Recolocado,0,0,0
202011,25/11/2020,G0037759,G0037759,32017922,Recolocado,0,0,1
202011,24/11/2020,G0037778,G0037778,32017996,Recolocado,0,0,1
202011,30/11/2020,G0037783,G0037783,32017564,Recolocado,0,0,0
202011,27/11/2020,G0037791,G0037791,32017261,Recolocado,0,0,0
202011,27/11/2020,G0037794,G0037794,32016209,Recolocado,0,0,0
202011,24/11/2020,G0037810,G0037810,32018114,Recolocado,0,0,0
202011,24/11/2020,G0037821,G0037821,32016616,Recolocado,0,0,0
202011,25/11/2020,G0037840,G0037840,32016977,Recolocado,0,0,0
202011,30/11/2020,G0037842,G0037842,32017793,Recolocado,0,0,0
202011,25/11/2020,G0037853,G0037853,32014587,Recolocado,0,0,0
202011,30/11/2020,G0037855,G0037855,32017785,Recolocado,0,0,0
202011,27/11/2020,G0037859,G0037859,32017505,Recolocado,0,0,0
202011,27/11/2020,G0037870,G0037870,32017363,Recolocado,0,0,0
202011,25/11/2020,G0037880,G0037880,32018298,Recolocado,0,0,0
202011,25/11/2020,G0037903,G0037903,32018310,Recolocado,0,0,0
202011,30/11/2020,G0037927,G0037927,32017106,Recolocado,0,0,0
202011,27/11/2020,G0037933,G0037933,32017154,Recolocado,0,0,0
202011,30/11/2020,G0037949,G0037949,32016413,Recolocado,0,0,0
202011,30/11/2020,G0037950,G0037950,32017310,Recolocado,0,0,1
202011,25/11/2020,G0037952,G0037952,32018583,Recolocado,0,0,0
202011,25/11/2020,G0037977,G0037977,32017849,Recolocado,0,0,0
202011,27/11/2020,G0037983,G0037983,32018168,Recolocado,0,0,0
202011,30/11/2020,G0038026,G0038026,32016585,Recolocado,0,0,1
202011,27/11/2020,G0038048,G0038048,32018902,Recolocado,0,0,0
202011,27/11/2020,G0038053,G0038053,32018680,Recolocado,0,0,1
202011,28/11/2020,G0038054,G0038054,32018892,Recolocado,0,0,0
202011,27/11/2020,G0038060,G0038060,32018861,Recolocado,0,0,0
202011,28/11/2020,G0038080,G0038080,32017951,Recolocado,0,0,0
202011,30/11/2020,G0038106,G0038106,32018478,Recolocado,0,0,0
202011,30/11/2020,G0038112,G0038112,32018881,Recolocado,0,0,0
202011,28/11/2020,G0038142,G0038142,32018982,Recolocado,0,0,0
202011,30/11/2020,G0038155,G0038155,32018408,Recolocado,0,0,0
202011,30/11/2020,G0038174,G0038174,32021860,Recolocado,0,0,1
202011,30/11/2020,G0038188,G0038188,32021867,Recolocado,0,0,0
202011,30/11/2020,G0038218,G0038218,32019000,Recolocado,0,0,0
202011,30/11/2020,G0038221,G0038221,32018090,Recolocado,0,0,0
202011,30/11/2020,G0038241,G0038241,32018228,Recolocado,0,0,0
202011,30/11/2020,G0038242,G0038242,32017672,Recolocado,0,0,1
202011,30/11/2020,G0038243,G0038243,32017639,Recolocado,0,0,1
202011,30/11/2020,G0038245,G0038245,32018714,Recolocado,1,0,0
202011,30/11/2020,G0038247,G0038247,32018962,Recolocado,0,0,1
202012,19/12/2020,G0037796,G0037796,32017454,Recolocado,0,0,0
