"var","var_2","cor"
"3426","por_mora_0_min1m3","por_mora0_1m",-0.9615
"3427","por_mora_0_min1m3","saldo_mora0_1m",-0.2696
"3428","por_mora_0_min1m3","frec_calificacion_1234_1m12",-0.8725
"3429","por_mora_0_min1m3","disp_efectivo_max1m6",0.2045
"3430","por_mora_0_min1m3","por_uso_efectivo_max1m6",0.1154
"3431","por_mora_0_min1m3","linea_usada_max1m6",0.2689
"3432","por_mora_0_min1m3","calificacion_max1m12",-0.8743
"3433","por_mora_0_min1m3","linea_total_max1m6",0.3097
"3434","por_mora_0_min1m3","saldo_cal1234_max1m6",-0.1801
"3435","por_mora_0_min1m3","por_uso_linea_max1m6",0.0542
"3436","por_mora_0_min1m3","cv_saldo_1m12",0.5238
"3437","por_mora_0_min1m3","por_cal1234_max1m6",-0.9157
"3438","por_mora_0_min1m3","disp_efectivo_max1m12",0.2362
"3439","por_mora_0_min1m3","por_uso_efectivo_max1m12",0.1203
"3440","por_vig_min1m3","por_castigo_max1m3",-0.9224
"3441","por_vig_min1m3","saldo_castigo_max1m3",-0.5651
"3442","por_vig_min1m3","frec_por_cal0_100_1m12",0.8295
"3443","por_vig_min1m3","saldo_cal4_1m",-0.5852
"3444","por_vig_min1m3","por_vig_min1m6",0.9872
"3445","por_vig_min1m3","saldo_cal234_max1m3",-0.3474
"3446","por_vig_min1m3","por_mora30_max1m3",-0.9712
"3447","por_vig_min1m3","saldo_mora30_max1m3",-0.4002
"3448","por_vig_min1m3","por_cal234_max1m3",-0.9632
"3449","por_vig_min1m3","por_mora30_1m",-0.9692
"3450","por_vig_min1m3","saldo_mora30_1m",-0.5741
"3451","por_vig_min1m3","por_cal234_1m",-0.9672
"3452","por_vig_min1m3","por_vig_1m",0.9927
"3453","por_vig_min1m3","por_vig_min1m12",0.9573
"3454","por_vig_min1m3","por_cal0_min1m6",0.8292
"3455","por_vig_min1m3","frec_calificacion_0_1m12",0.856
"3456","por_vig_min1m3","por_castigo_1m",-0.9232
"3457","por_vig_min1m3","saldo_castigo_1m",-0.5705
"3458","por_vig_min1m3","por_castigo_max1m12",-0.9055
"3459","por_vig_min1m3","saldo_castigo_max1m12",-0.5329
"3460","por_vig_min1m3","calificacion_max1m3",-0.973
"3461","por_vig_min1m3","saldo_cal234_1m",-0.495
"3462","por_vig_min1m3","por_mora30_max1m6",-0.9554
"3463","por_vig_min1m3","saldo_mora30_max1m6",-0.3302
"3464","por_vig_min1m3","frec_mora60_1m12",-0.9071
"3465","por_vig_min1m3","frec_mora90_1m12",-0.8925
"3466","por_vig_min1m3","frec_por_cal4_100_1m12",-0.8731
"3467","por_vig_min1m3","por_mora30_max1m12",-0.9285
"3468","por_vig_min1m3","saldo_mora30_max1m12",-0.2766
"3469","por_vig_min1m3","frec_mora120_1m12",-0.8771
"3470","por_vig_min1m3","provision",-0.2645
"3471","por_vig_min1m3","frec_mora_0_1m12",0.8144
"3472","por_vig_min1m3","frec_calificacion_34_1m12",-0.9316
"3473","por_vig_min1m3","saldo_cal234_max1m6",-0.291
"3474","por_vig_min1m3","por_cal0_1m",0.9149
"3475","por_vig_min1m3","por_mora_0_1m",0.8935
"3476","por_vig_min1m3","frec_calificacion_4_1m12",-0.8946
"3477","por_vig_min1m3","por_cal234_max1m6",-0.9433
"3478","por_vig_min1m3","saldo_cal1234_max1m3",-0.1411
"3479","por_vig_min1m3","saldo_cal234_max1m12",-0.2448
"3480","por_vig_min1m3","por_mora_0_min1m12",0.7735
"3481","por_vig_min1m3","por_cal1234_max1m3",-0.8904
"3482","por_vig_min1m3","por_cal234_max1m12",-0.9125
"3483","por_vig_min1m3","por_cal1234_1m",-0.9192
"3484","por_vig_min1m3","calificacion_1m",-0.9443
"3485","por_vig_min1m3","frec_mora30_1m12",-0.9207
"3486","por_vig_min1m3","calificacion_max1m6",-0.962
"3487","por_vig_min1m3","saldo_cal1234_1m",-0.272
"3488","por_vig_min1m3","can_emp_1m",0.3064
"3489","por_vig_min1m3","edad",0.05
"3490","por_vig_min1m3","frec_mora0_1m12",-0.8979
"3491","por_vig_min1m3","por_cal0_min1m12",0.7621
"3492","por_vig_min1m3","frec_calificacion_234_1m12",-0.9475
"3493","por_vig_min1m3","mora_max1m3",-0.612
"3494","por_vig_min1m3","por_mora0_max1m3",-0.862
"3495","por_vig_min1m3","saldo_mora0_max1m3",-0.0765
"3496","por_vig_min1m3","mora_1m",-0.6161
"3497","por_vig_min1m3","por_mora0_1m",-0.8935
"3498","por_vig_min1m3","saldo_mora0_1m",-0.1334
"3499","por_vig_min1m3","frec_calificacion_1234_1m12",-0.9491
"3500","por_vig_min1m3","disp_efectivo_max1m6",0.1947
"3501","por_vig_min1m3","por_uso_efectivo_max1m6",0.183
"3502","por_vig_min1m3","linea_usada_max1m6",0.2599
"3503","por_vig_min1m3","calificacion_max1m12",-0.9379
"3504","por_vig_min1m3","linea_total_max1m6",0.2718
"3505","por_vig_min1m3","saldo_cal1234_max1m6",-0.0938
"3506","por_vig_min1m3","por_uso_linea_max1m6",0.1517
"3507","por_vig_min1m3","cv_saldo_1m12",0.5609
"3508","por_vig_min1m3","por_cal1234_max1m6",-0.8571
"3509","por_vig_min1m3","disp_efectivo_max1m12",0.2313
"3510","por_vig_min1m3","por_uso_efectivo_max1m12",0.208
"3511","por_castigo_max1m3","saldo_castigo_max1m3",0.6156
"3512","por_castigo_max1m3","frec_por_cal0_100_1m12",-0.8081
"3513","por_castigo_max1m3","saldo_cal4_1m",0.5814
"3514","por_castigo_max1m3","por_vig_min1m6",-0.9105
"3515","por_castigo_max1m3","saldo_cal234_max1m3",0.3002
"3516","por_castigo_max1m3","por_mora30_max1m3",0.9006
"3517","por_castigo_max1m3","saldo_mora30_max1m3",0.3527
"3518","por_castigo_max1m3","por_cal234_max1m3",0.8873
"3519","por_castigo_max1m3","por_mora30_1m",0.916
"3520","por_castigo_max1m3","saldo_mora30_1m",0.5409
"3521","por_castigo_max1m3","por_cal234_1m",0.9045
"3522","por_castigo_max1m3","por_vig_1m",-0.9299
"3523","por_castigo_max1m3","por_vig_min1m12",-0.8828
"3524","por_castigo_max1m3","por_cal0_min1m6",-0.7598
"3525","por_castigo_max1m3","frec_calificacion_0_1m12",-0.8382
"3526","por_castigo_max1m3","por_castigo_1m",0.9968
"3527","por_castigo_max1m3","saldo_castigo_1m",0.6199
"3528","por_castigo_max1m3","por_castigo_max1m12",0.9773
"3529","por_castigo_max1m3","saldo_castigo_max1m12",0.5734
"3530","por_castigo_max1m3","calificacion_max1m3",0.9196
"3531","por_castigo_max1m3","saldo_cal234_1m",0.4588
"3532","por_castigo_max1m3","por_mora30_max1m6",0.8865
"3533","por_castigo_max1m3","saldo_mora30_max1m6",0.2853
"3534","por_castigo_max1m3","frec_mora60_1m12",0.9199
"3535","por_castigo_max1m3","frec_mora90_1m12",0.9186
"3536","por_castigo_max1m3","frec_por_cal4_100_1m12",0.918
"3537","por_castigo_max1m3","por_mora30_max1m12",0.8589
"3538","por_castigo_max1m3","saldo_mora30_max1m12",0.2325
"3539","por_castigo_max1m3","frec_mora120_1m12",0.9134
"3540","por_castigo_max1m3","provision",0.2296
"3541","por_castigo_max1m3","frec_mora_0_1m12",-0.7924
"3542","por_castigo_max1m3","frec_calificacion_34_1m12",0.9458
"3543","por_castigo_max1m3","saldo_cal234_max1m6",0.2399
"3544","por_castigo_max1m3","por_cal0_1m",-0.8498
"3545","por_castigo_max1m3","por_mora_0_1m",-0.8405
"3546","por_castigo_max1m3","frec_calificacion_4_1m12",0.9378
"3547","por_castigo_max1m3","por_cal234_max1m6",0.8672
"3548","por_castigo_max1m3","saldo_cal1234_max1m3",0.1155
"3549","por_castigo_max1m3","saldo_cal234_max1m12",0.1935
"3550","por_castigo_max1m3","por_mora_0_min1m12",-0.7134
"3551","por_castigo_max1m3","por_cal1234_max1m3",0.8183
"3552","por_castigo_max1m3","por_cal234_max1m12",0.839
"3553","por_castigo_max1m3","por_cal1234_1m",0.8557
"3554","por_castigo_max1m3","calificacion_1m",0.8984
"3555","por_castigo_max1m3","frec_mora30_1m12",0.9161
"3556","por_castigo_max1m3","calificacion_max1m6",0.9071
"3557","por_castigo_max1m3","saldo_cal1234_1m",0.2492
"3558","por_castigo_max1m3","can_emp_1m",-0.2959
"3559","por_castigo_max1m3","edad",-0.0452
"3560","por_castigo_max1m3","frec_mora0_1m12",0.873
"3561","por_castigo_max1m3","por_cal0_min1m12",-0.698
"3562","por_castigo_max1m3","frec_calificacion_234_1m12",0.944
"3563","por_castigo_max1m3","mora_max1m3",0.6482
"3564","por_castigo_max1m3","por_mora0_max1m3",0.7956
"3565","por_castigo_max1m3","saldo_mora0_max1m3",0.0596
"3566","por_castigo_max1m3","mora_1m",0.6496
"3567","por_castigo_max1m3","por_mora0_1m",0.8405
"3568","por_castigo_max1m3","saldo_mora0_1m",0.1243
"3569","por_castigo_max1m3","frec_calificacion_1234_1m12",0.9276
"3570","por_castigo_max1m3","disp_efectivo_max1m6",-0.1652
"3571","por_castigo_max1m3","por_uso_efectivo_max1m6",-0.1927
"3572","por_castigo_max1m3","linea_usada_max1m6",-0.2423
"3573","por_castigo_max1m3","calificacion_max1m12",0.8839
"3574","por_castigo_max1m3","linea_total_max1m6",-0.2406
"3575","por_castigo_max1m3","saldo_cal1234_max1m6",0.0581
"3576","por_castigo_max1m3","por_uso_linea_max1m6",-0.2024
"3577","por_castigo_max1m3","cv_saldo_1m12",-0.558
"3578","por_castigo_max1m3","por_cal1234_max1m6",0.785
"3579","por_castigo_max1m3","disp_efectivo_max1m12",-0.2083
"3580","por_castigo_max1m3","por_uso_efectivo_max1m12",-0.2126
"3581","saldo_castigo_max1m3","frec_por_cal0_100_1m12",-0.5433
"3582","saldo_castigo_max1m3","saldo_cal4_1m",0.963
"3583","saldo_castigo_max1m3","por_vig_min1m6",-0.5576
"3584","saldo_castigo_max1m3","saldo_cal234_max1m3",0.5507
"3585","saldo_castigo_max1m3","por_mora30_max1m3",0.5519
"3586","saldo_castigo_max1m3","saldo_mora30_max1m3",0.6154
"3587","saldo_castigo_max1m3","por_cal234_max1m3",0.5465
"3588","saldo_castigo_max1m3","por_mora30_1m",0.5645
"3589","saldo_castigo_max1m3","saldo_mora30_1m",0.9327
"3590","saldo_castigo_max1m3","por_cal234_1m",0.5649
"3591","saldo_castigo_max1m3","por_vig_1m",-0.5731
"3592","saldo_castigo_max1m3","por_vig_min1m12",-0.5626
"3593","saldo_castigo_max1m3","por_cal0_min1m6",-0.4632
"3594","saldo_castigo_max1m3","frec_calificacion_0_1m12",-0.5117
"3595","saldo_castigo_max1m3","por_castigo_1m",0.6159
"3596","saldo_castigo_max1m3","saldo_castigo_1m",0.9899
"3597","saldo_castigo_max1m3","por_castigo_max1m12",0.6213
"3598","saldo_castigo_max1m3","saldo_castigo_max1m12",0.8919
"3599","saldo_castigo_max1m3","calificacion_max1m3",0.5601
"3600","saldo_castigo_max1m3","saldo_cal234_1m",0.8266
"3601","saldo_castigo_max1m3","por_mora30_max1m6",0.5414
"3602","saldo_castigo_max1m3","saldo_mora30_max1m6",0.5165
"3603","saldo_castigo_max1m3","frec_mora60_1m12",0.6217
"3604","saldo_castigo_max1m3","frec_mora90_1m12",0.621
"3605","saldo_castigo_max1m3","frec_por_cal4_100_1m12",0.5629
"3606","saldo_castigo_max1m3","por_mora30_max1m12",0.5463
"3607","saldo_castigo_max1m3","saldo_mora30_max1m12",0.4359
"3608","saldo_castigo_max1m3","frec_mora120_1m12",0.6173
"3609","saldo_castigo_max1m3","provision",0.4038
"3610","saldo_castigo_max1m3","frec_mora_0_1m12",-0.5335
"3611","saldo_castigo_max1m3","frec_calificacion_34_1m12",0.5921
"3612","saldo_castigo_max1m3","saldo_cal234_max1m6",0.4641
"3613","saldo_castigo_max1m3","por_cal0_1m",-0.5282
"3614","saldo_castigo_max1m3","por_mora_0_1m",-0.5174
"3615","saldo_castigo_max1m3","frec_calificacion_4_1m12",0.5857
"3616","saldo_castigo_max1m3","por_cal234_max1m6",0.5332
"3617","saldo_castigo_max1m3","saldo_cal1234_max1m3",0.3229
"3618","saldo_castigo_max1m3","saldo_cal234_max1m12",0.3979
"3619","saldo_castigo_max1m3","por_mora_0_min1m12",-0.4566
"3620","saldo_castigo_max1m3","por_cal1234_max1m3",0.5004
"3621","saldo_castigo_max1m3","por_cal234_max1m12",0.5377
"3622","saldo_castigo_max1m3","por_cal1234_1m",0.5326
"3623","saldo_castigo_max1m3","calificacion_1m",0.5521
"3624","saldo_castigo_max1m3","frec_mora30_1m12",0.6181
"3625","saldo_castigo_max1m3","calificacion_max1m6",0.5524
"3626","saldo_castigo_max1m3","saldo_cal1234_1m",0.5437
"3627","saldo_castigo_max1m3","can_emp_1m",0.0821
"3628","saldo_castigo_max1m3","edad",-0.0273
"3629","saldo_castigo_max1m3","frec_mora0_1m12",0.5894
"3630","saldo_castigo_max1m3","por_cal0_min1m12",-0.4477
"3631","saldo_castigo_max1m3","frec_calificacion_234_1m12",0.5901
"3632","saldo_castigo_max1m3","mora_max1m3",0.4031
"3633","saldo_castigo_max1m3","por_mora0_max1m3",0.4852
"3634","saldo_castigo_max1m3","saldo_mora0_max1m3",0.2581
"3635","saldo_castigo_max1m3","mora_1m",0.3982
"3636","saldo_castigo_max1m3","por_mora0_1m",0.5174
"3637","saldo_castigo_max1m3","saldo_mora0_1m",0.3573
"3638","saldo_castigo_max1m3","frec_calificacion_1234_1m12",0.5793
"3639","saldo_castigo_max1m3","disp_efectivo_max1m6",-0.0714
"3640","saldo_castigo_max1m3","por_uso_efectivo_max1m6",-0.0999
"3641","saldo_castigo_max1m3","linea_usada_max1m6",-0.1342
"3642","saldo_castigo_max1m3","calificacion_max1m12",0.5631
"3643","saldo_castigo_max1m3","linea_total_max1m6",-0.1629
"3644","saldo_castigo_max1m3","saldo_cal1234_max1m6",0.2636
"3645","saldo_castigo_max1m3","por_uso_linea_max1m6",-0.1756
"3646","saldo_castigo_max1m3","cv_saldo_1m12",-0.3844
"3647","saldo_castigo_max1m3","por_cal1234_max1m6",0.4806
"3648","saldo_castigo_max1m3","disp_efectivo_max1m12",-0.121
"3649","saldo_castigo_max1m3","por_uso_efectivo_max1m12",-0.1281
"3650","frec_por_cal0_100_1m12","saldo_cal4_1m",-0.5558
"3651","frec_por_cal0_100_1m12","por_vig_min1m6",0.8288
"3652","frec_por_cal0_100_1m12","saldo_cal234_max1m3",-0.3347
"3653","frec_por_cal0_100_1m12","por_mora30_max1m3",-0.8243
"3654","frec_por_cal0_100_1m12","saldo_mora30_max1m3",-0.3701
"3655","frec_por_cal0_100_1m12","por_cal234_max1m3",-0.7861
"3656","frec_por_cal0_100_1m12","por_mora30_1m",-0.823
"3657","frec_por_cal0_100_1m12","saldo_mora30_1m",-0.5372
"3658","frec_por_cal0_100_1m12","por_cal234_1m",-0.7917
"3659","frec_por_cal0_100_1m12","por_vig_1m",0.8258
"3660","frec_por_cal0_100_1m12","por_vig_min1m12",0.8315
"3661","frec_por_cal0_100_1m12","por_cal0_min1m6",0.7829
"3662","frec_por_cal0_100_1m12","frec_calificacion_0_1m12",0.9566
"3663","frec_por_cal0_100_1m12","por_castigo_1m",-0.809
"3664","frec_por_cal0_100_1m12","saldo_castigo_1m",-0.5506
"3665","frec_por_cal0_100_1m12","por_castigo_max1m12",-0.7946
"3666","frec_por_cal0_100_1m12","saldo_castigo_max1m12",-0.4566
"3667","frec_por_cal0_100_1m12","calificacion_max1m3",-0.6817
"3668","frec_por_cal0_100_1m12","saldo_cal234_1m",-0.4697
"3669","frec_por_cal0_100_1m12","por_mora30_max1m6",-0.8234
"3670","frec_por_cal0_100_1m12","saldo_mora30_max1m6",-0.3087
"3671","frec_por_cal0_100_1m12","frec_mora60_1m12",-0.4394
"3672","frec_por_cal0_100_1m12","frec_mora90_1m12",-0.4402
"3673","frec_por_cal0_100_1m12","frec_por_cal4_100_1m12",-0.4222
"3674","frec_por_cal0_100_1m12","por_mora30_max1m12",-0.8277
"3675","frec_por_cal0_100_1m12","saldo_mora30_max1m12",-0.2673
"3676","frec_por_cal0_100_1m12","frec_mora120_1m12",-0.4399
"3677","frec_por_cal0_100_1m12","provision",-0.1241
"3678","frec_por_cal0_100_1m12","frec_mora_0_1m12",0.9768
"3679","frec_por_cal0_100_1m12","frec_calificacion_34_1m12",-0.4342
"3680","frec_por_cal0_100_1m12","saldo_cal234_max1m6",-0.283
"3681","frec_por_cal0_100_1m12","por_cal0_1m",0.8079
"3682","frec_por_cal0_100_1m12","por_mora_0_1m",0.7859
"3683","frec_por_cal0_100_1m12","frec_calificacion_4_1m12",-0.4292
"3684","frec_por_cal0_100_1m12","por_cal234_max1m6",-0.7847
"3685","frec_por_cal0_100_1m12","saldo_cal1234_max1m3",-0.174
"3686","frec_por_cal0_100_1m12","saldo_cal234_max1m12",-0.2467
"3687","frec_por_cal0_100_1m12","por_mora_0_min1m12",0.7122
"3688","frec_por_cal0_100_1m12","por_cal1234_max1m3",-0.7506
"3689","frec_por_cal0_100_1m12","por_cal234_max1m12",-0.7892
"3690","frec_por_cal0_100_1m12","por_cal1234_1m",-0.7717
"3691","frec_por_cal0_100_1m12","calificacion_1m",-0.7813
"3692","frec_por_cal0_100_1m12","frec_mora30_1m12",-0.4333
"3693","frec_por_cal0_100_1m12","calificacion_max1m6",-0.685
"3694","frec_por_cal0_100_1m12","saldo_cal1234_1m",-0.2901
"3695","frec_por_cal0_100_1m12","can_emp_1m",0.3531
"3696","frec_por_cal0_100_1m12","edad",0.0862
"3697","frec_por_cal0_100_1m12","frec_mora0_1m12",-0.3583
"3698","frec_por_cal0_100_1m12","por_cal0_min1m12",0.7509
"3699","frec_por_cal0_100_1m12","frec_calificacion_234_1m12",-0.4311
"3700","frec_por_cal0_100_1m12","mora_max1m3",-0.5962
"3701","frec_por_cal0_100_1m12","por_mora0_max1m3",-0.7668
"3702","frec_por_cal0_100_1m12","saldo_mora0_max1m3",-0.1093
"3703","frec_por_cal0_100_1m12","mora_1m",-0.5987
"3704","frec_por_cal0_100_1m12","por_mora0_1m",-0.7859
"3705","frec_por_cal0_100_1m12","saldo_mora0_1m",-0.1594
"3706","frec_por_cal0_100_1m12","frec_calificacion_1234_1m12",-0.4121
"3707","frec_por_cal0_100_1m12","disp_efectivo_max1m6",0.2171
"3708","frec_por_cal0_100_1m12","por_uso_efectivo_max1m6",0.2621
"3709","frec_por_cal0_100_1m12","linea_usada_max1m6",0.3247
"3710","frec_por_cal0_100_1m12","calificacion_max1m12",-0.6786
"3711","frec_por_cal0_100_1m12","linea_total_max1m6",0.3528
"3712","frec_por_cal0_100_1m12","saldo_cal1234_max1m6",-0.1345
"3713","frec_por_cal0_100_1m12","por_uso_linea_max1m6",0.2444
"3714","frec_por_cal0_100_1m12","cv_saldo_1m12",0.0921
"3715","frec_por_cal0_100_1m12","por_cal1234_max1m6",-0.7349
"3716","frec_por_cal0_100_1m12","disp_efectivo_max1m12",0.2541
"3717","frec_por_cal0_100_1m12","por_uso_efectivo_max1m12",0.2579
"3718","saldo_cal4_1m","por_vig_min1m6",-0.5783
"3719","saldo_cal4_1m","saldo_cal234_max1m3",0.5584
"3720","saldo_cal4_1m","por_mora30_max1m3",0.5767
"3721","saldo_cal4_1m","saldo_mora30_max1m3",0.625
"3722","saldo_cal4_1m","por_cal234_max1m3",0.5704
"3723","saldo_cal4_1m","por_mora30_1m",0.5816
"3724","saldo_cal4_1m","saldo_mora30_1m",0.9713
"3725","saldo_cal4_1m","por_cal234_1m",0.5813
"3726","saldo_cal4_1m","por_vig_1m",-0.5856
"3727","saldo_cal4_1m","por_vig_min1m12",-0.5836
"3728","saldo_cal4_1m","por_cal0_min1m6",-0.4914
"3729","saldo_cal4_1m","frec_calificacion_0_1m12",-0.5168
"3730","saldo_cal4_1m","por_castigo_1m",0.5782
"3731","saldo_cal4_1m","saldo_castigo_1m",0.9722
"3732","saldo_cal4_1m","por_castigo_max1m12",0.5898
"3733","saldo_cal4_1m","saldo_castigo_max1m12",0.863
"3734","saldo_cal4_1m","calificacion_max1m3",0.5806
"3735","saldo_cal4_1m","saldo_cal234_1m",0.8612
"3736","saldo_cal4_1m","por_mora30_max1m6",0.5651
"3737","saldo_cal4_1m","saldo_mora30_max1m6",0.522
"3738","saldo_cal4_1m","frec_mora60_1m12",0.6225
"3739","saldo_cal4_1m","frec_mora90_1m12",0.6175
"3740","saldo_cal4_1m","frec_por_cal4_100_1m12",0.548
"3741","saldo_cal4_1m","por_mora30_max1m12",0.5715
"3742","saldo_cal4_1m","saldo_mora30_max1m12",0.4456
"3743","saldo_cal4_1m","frec_mora120_1m12",0.6096
"3744","saldo_cal4_1m","provision",0.4397
"3745","saldo_cal4_1m","frec_mora_0_1m12",-0.5487
"3746","saldo_cal4_1m","frec_calificacion_34_1m12",0.585
"3747","saldo_cal4_1m","saldo_cal234_max1m6",0.469
"3748","saldo_cal4_1m","por_cal0_1m",-0.5477
"3749","saldo_cal4_1m","por_mora_0_1m",-0.5303
"3750","saldo_cal4_1m","frec_calificacion_4_1m12",0.5717
"3751","saldo_cal4_1m","por_cal234_max1m6",0.5567
"3752","saldo_cal4_1m","saldo_cal1234_max1m3",0.3621
"3753","saldo_cal4_1m","saldo_cal234_max1m12",0.4056
"3754","saldo_cal4_1m","por_mora_0_min1m12",-0.4827
"3755","saldo_cal4_1m","por_cal1234_max1m3",0.5272
"3756","saldo_cal4_1m","por_cal234_max1m12",0.562
"3757","saldo_cal4_1m","por_cal1234_1m",0.5477
"3758","saldo_cal4_1m","calificacion_1m",0.5877
"3759","saldo_cal4_1m","frec_mora30_1m12",0.6234
"3760","saldo_cal4_1m","calificacion_max1m6",0.5741
"3761","saldo_cal4_1m","saldo_cal1234_1m",0.5668
"3762","saldo_cal4_1m","can_emp_1m",0.0883
"3763","saldo_cal4_1m","edad",-0.0383
"3764","saldo_cal4_1m","frec_mora0_1m12",0.6021
"3765","saldo_cal4_1m","por_cal0_min1m12",-0.4761
"3766","saldo_cal4_1m","frec_calificacion_234_1m12",0.5871
"3767","saldo_cal4_1m","mora_max1m3",0.3858
"3768","saldo_cal4_1m","por_mora0_max1m3",0.5118
"3769","saldo_cal4_1m","saldo_mora0_max1m3",0.2857
"3770","saldo_cal4_1m","mora_1m",0.3865
"3771","saldo_cal4_1m","por_mora0_1m",0.5303
"3772","saldo_cal4_1m","saldo_mora0_1m",0.3712
"3773","saldo_cal4_1m","frec_calificacion_1234_1m12",0.5834
"3774","saldo_cal4_1m","disp_efectivo_max1m6",-0.0787
"3775","saldo_cal4_1m","por_uso_efectivo_max1m6",-0.0832
"3776","saldo_cal4_1m","linea_usada_max1m6",-0.1424
"3777","saldo_cal4_1m","calificacion_max1m12",0.5858
"3778","saldo_cal4_1m","linea_total_max1m6",-0.1786
"3779","saldo_cal4_1m","saldo_cal1234_max1m6",0.3
"3780","saldo_cal4_1m","por_uso_linea_max1m6",-0.1489
"3781","saldo_cal4_1m","cv_saldo_1m12",-0.3851
"3782","saldo_cal4_1m","por_cal1234_max1m6",0.5067
"3783","saldo_cal4_1m","disp_efectivo_max1m12",-0.1261
"3784","saldo_cal4_1m","por_uso_efectivo_max1m12",-0.1207
"3785","por_vig_min1m6","saldo_cal234_max1m3",-0.3465
"3786","por_vig_min1m6","por_mora30_max1m3",-0.9599
"3787","por_vig_min1m6","saldo_mora30_max1m3",-0.3949
"3788","por_vig_min1m6","por_cal234_max1m3",-0.9509
"3789","por_vig_min1m6","por_mora30_1m",-0.9593
"3790","por_vig_min1m6","saldo_mora30_1m",-0.5671
"3791","por_vig_min1m6","por_cal234_1m",-0.9549
"3792","por_vig_min1m6","por_vig_1m",0.9812
"3793","por_vig_min1m6","por_vig_min1m12",0.9677
"3794","por_vig_min1m6","por_cal0_min1m6",0.8365
"3795","por_vig_min1m6","frec_calificacion_0_1m12",0.8528
"3796","por_vig_min1m6","por_castigo_1m",-0.9123
"3797","por_vig_min1m6","saldo_castigo_1m",-0.5637
"3798","por_vig_min1m6","por_castigo_max1m12",-0.8892
"3799","por_vig_min1m6","saldo_castigo_max1m12",-0.5099
"3800","por_vig_min1m6","calificacion_max1m3",-0.8345
"3801","por_vig_min1m6","saldo_cal234_1m",-0.4898
"3802","por_vig_min1m6","por_mora30_max1m6",-0.964
"3803","por_vig_min1m6","saldo_mora30_max1m6",-0.3429
"3804","por_vig_min1m6","frec_mora60_1m12",-0.8932
"3805","por_vig_min1m6","frec_mora90_1m12",-0.8768
"3806","por_vig_min1m6","frec_por_cal4_100_1m12",-0.8575
"3807","por_vig_min1m6","por_mora30_max1m12",-0.9367
"3808","por_vig_min1m6","saldo_mora30_max1m12",-0.2863
"3809","por_vig_min1m6","frec_mora120_1m12",-0.8601
"3810","por_vig_min1m6","provision",-0.2537
"3811","por_vig_min1m6","frec_mora_0_1m12",0.8134
"3812","por_vig_min1m6","frec_calificacion_34_1m12",-0.9196
"3813","por_vig_min1m6","saldo_cal234_max1m6",-0.307
"3814","por_vig_min1m6","por_cal0_1m",0.9069
"3815","por_vig_min1m6","por_mora_0_1m",0.8914
"3816","por_vig_min1m6","frec_calificacion_4_1m12",-0.8786
"3817","por_vig_min1m6","por_cal234_max1m6",-0.9579
"3818","por_vig_min1m6","saldo_cal1234_max1m3",-0.1389
"3819","por_vig_min1m6","saldo_cal234_max1m12",-0.2576
"3820","por_vig_min1m6","por_mora_0_min1m12",0.7807
"3821","por_vig_min1m6","por_cal1234_max1m3",-0.8818
"3822","por_vig_min1m6","por_cal234_max1m12",-0.9245
"3823","por_vig_min1m6","por_cal1234_1m",-0.9116
"3824","por_vig_min1m6","calificacion_1m",-0.9155
"3825","por_vig_min1m6","frec_mora30_1m12",-0.9097
